Date,Rate
2016-11,0.44001532468677995
2016-12,0.44001532468677995
2016-13,0.44001532468677995
2016-14,0.44001532468677995
2016-15,0.44001532468677995
2016-16,0.44001532468677995
2016-17,0.44001532468677995
2016-18,0.3449016775452187
2016-19,0.3449016775452187
2016-20,0.3449016775452187
2016-21,0.3449016775452187
2016-22,0.47239544242295173
2016-23,0.47239544242295173
2016-24,0.47239544242295173
2016-25,0.47239544242295173
2016-26,0.47239544242295173
2016-27,0.40113103235340275
2016-28,0.40113103235340275
2016-29,0.40113103235340275
2016-30,0.40113103235340275
2016-31,0.4953487812212205
2016-32,0.4953487812212205
2016-33,0.4953487812212205
2016-34,0.4953487812212205
2016-35,0.4953487812212205
2016-36,0.46450027618731493
2016-37,0.46450027618731493
2016-38,0.46450027618731493
2016-39,0.46450027618731493
2016-40,0.36276060875153204
2016-41,0.36276060875153204
2016-42,0.36276060875153204
2016-43,0.36276060875153204
2016-44,0.46450027618731493
2016-45,0.46450027618731493
2016-46,0.46450027618731493
2016-47,0.46450027618731493
2016-48,0.46450027618731493
2016-49,0.45647531512197026
2016-50,0.45647531512197026
2016-51,0.45647531512197026
2016-52,0.45647531512197026
2017-01,0.3060407249698005
2017-02,0.3060407249698005
2017-03,0.3060407249698005
2017-04,0.3060407249698005
2017-05,0.36778239986738037
2017-06,0.36778239986738037
2017-07,0.36778239986738037
2017-08,0.36778239986738037
2017-09,0.3579060687170441
2017-10,0.3579060687170441
2017-11,0.3579060687170441
2017-12,0.3579060687170441
2017-13,0.3579060687170441
2017-14,0.2619146889603865
2017-15,0.2619146889603865
2017-16,0.2619146889603865
2017-17,0.2619146889603865
2017-18,0.3269068114098672
2017-19,0.3269068114098672
2017-20,0.3269068114098672
2017-21,0.3269068114098672
2017-22,0.3269068114098672
2017-23,0.3049669101523762
2017-24,0.3049669101523762
2017-25,0.3049669101523762
2017-26,0.3049669101523762
2017-27,0.20112443398143132
2017-28,0.20112443398143132
2017-29,0.20112443398143132
2017-30,0.20112443398143132
2017-31,0.23149303238398788
2017-32,0.23149303238398788
2017-33,0.23149303238398788
2017-34,0.23149303238398788
2017-35,0.23149303238398788
2017-36,0.26982343247386553
2017-37,0.26982343247386553
2017-38,0.26982343247386553
2017-39,0.26982343247386553
2017-40,0.1708049129648923
2017-41,0.1708049129648923
2017-42,0.1708049129648923
2017-43,0.1708049129648923
2017-44,0.20380134350271595
2017-45,0.20380134350271595
2017-46,0.20380134350271595
2017-47,0.20380134350271595
2017-48,0.20380134350271595
2017-49,0.21058327510759467
2017-50,0.21058327510759467
2017-51,0.21058327510759467
2017-52,0.21058327510759467
2018-01,0.26982343247386553
2018-02,0.26982343247386553
2018-03,0.26982343247386553
2018-04,0.26982343247386553
2018-05,0.26982343247386553
2018-06,0.337480609952844
2018-07,0.337480609952844
2018-08,0.337480609952844
2018-09,0.337480609952844
2018-10,0.337480609952844
2018-11,0.337480609952844
2018-12,0.337480609952844
2018-13,0.337480609952844
2018-14,0.2773084445875398
2018-15,0.2773084445875398
2018-16,0.2773084445875398
2018-17,0.2773084445875398
2018-18,0.34780941251294695
2018-19,0.34780941251294695
2018-20,0.34780941251294695
2018-21,0.34780941251294695
2018-22,0.34780941251294695
2018-23,0.3774493079968597
2018-24,0.3774493079968597
2018-25,0.3774493079968597
2018-26,0.3774493079968597
2018-27,0.3195079107728942
2018-28,0.3195079107728942
2018-29,0.3195079107728942
2018-30,0.3195079107728942
2018-31,0.44831546851516535
2018-32,0.44831546851516535
2018-33,0.44831546851516535
2018-34,0.44831546851516535
2018-35,0.44831546851516535
2018-36,0.3449016775452187
2018-37,0.3449016775452187
2018-38,0.3449016775452187
2018-39,0.3449016775452187
2018-40,0.4229707211083644
2018-41,0.4229707211083644
2018-42,0.4229707211083644
2018-43,0.4229707211083644
2018-44,0.4229707211083644
2018-45,0.45647531512197026
2018-46,0.45647531512197026
2018-47,0.45647531512197026
2018-48,0.45647531512197026
2018-49,0.3509600385206135
2018-50,0.3509600385206135
2018-51,0.3509600385206135
2018-52,0.3509600385206135
2019-01,0.4229707211083644
2019-02,0.4229707211083644
2019-03,0.4229707211083644
2019-04,0.4229707211083644
2019-05,0.4229707211083644
2019-06,0.41421356237309515
2019-07,0.41421356237309515
2019-08,0.41421356237309515
2019-09,0.41421356237309515
2019-10,0.3128433885382442
2019-11,0.3128433885382442
2019-12,0.3128433885382442
2019-13,0.3128433885382442
2019-14,0.40529063393062925
2019-15,0.40529063393062925
2019-16,0.40529063393062925
2019-17,0.40529063393062925
2019-18,0.36778239986738037
2019-19,0.36778239986738037
2019-20,0.36778239986738037
2019-21,0.36778239986738037
2019-22,0.36778239986738037
2019-23,0.2373130673931283
2019-24,0.2373130673931283
2019-25,0.2373130673931283
2019-26,0.2373130673931283
2019-27,0.3049669101523762
2019-28,0.3049669101523762
2019-29,0.3049669101523762
2019-30,0.3049669101523762
2019-31,0.3049669101523762
2019-32,0.26982343247386553
2019-33,0.26982343247386553
2019-34,0.26982343247386553
2019-35,0.26982343247386553
2019-36,0.20112443398143132
2019-37,0.20112443398143132
2019-38,0.20112443398143132
2019-39,0.20112443398143132
2019-40,0.29356872761680153
2019-41,0.29356872761680153
2019-42,0.29356872761680153
2019-43,0.29356872761680153
2019-44,0.29356872761680153
2019-45,0.26982343247386553
2019-46,0.26982343247386553
2019-47,0.26982343247386553
2019-48,0.26982343247386553
2019-49,0.1913578981670916
2019-50,0.1913578981670916
2019-51,0.1913578981670916
2019-52,0.1913578981670916
2020-01,0.29356872761680153
2020-02,0.29356872761680153
2020-03,0.29356872761680153
2020-04,0.29356872761680153
2020-05,0.29356872761680153
2020-06,0.17405488594401852
2020-07,0.17405488594401852
2020-08,0.17405488594401852
2020-09,0.17405488594401852
2020-10,0.11196158593857874
2020-11,0.11196158593857874
2020-12,0.11196158593857874
2020-13,0.11196158593857874
2020-14,0.15829218528826905
2020-15,0.15829218528826905
2020-16,0.15829218528826905
2020-17,0.15829218528826905
2020-18,0.15829218528826905
2020-19,0.1812601880431084
2020-20,0.1812601880431084
2020-21,0.1812601880431084
2020-22,0.1812601880431084
2020-23,0.24466595457695672
2020-24,0.24466595457695672
2020-25,0.24466595457695672
2020-26,0.24466595457695672
2020-27,0.23149303238398788
2020-28,0.23149303238398788
2020-29,0.23149303238398788
2020-30,0.23149303238398788
2020-31,0.23149303238398788
2020-32,0.21975540946693473
2020-33,0.21975540946693473
2020-34,0.21975540946693473
2020-35,0.21975540946693473
2020-36,0.26982343247386553
2020-37,0.26982343247386553
2020-38,0.26982343247386553
2020-39,0.26982343247386553
2020-40,0.26982343247386553
2020-41,0.2818610191887023
2020-42,0.2818610191887023
2020-43,0.2818610191887023
2020-44,0.2818610191887023
2020-45,0.11196158593857874
2020-46,0.11196158593857874
2020-47,0.11196158593857874
2020-48,0.11196158593857874
2020-49,0.24466595457695672
2020-50,0.24466595457695672
2020-51,0.24466595457695672
2020-52,0.24466595457695672
2020-53,0.24466595457695672
2021-01,0.28473515712343933
2021-02,0.28473515712343933
2021-03,0.28473515712343933
2021-04,0.28473515712343933
2021-05,0.44001532468677995
2021-06,0.44001532468677995
2021-07,0.44001532468677995
2021-08,0.44001532468677995
2021-09,0.4229707211083644
2021-10,0.4229707211083644
2021-11,0.4229707211083644
2021-12,0.4229707211083644
2021-13,0.4229707211083644
2021-14,0.41421356237309515
2021-15,0.41421356237309515
2021-16,0.41421356237309515
2021-17,0.41421356237309515
2021-18,0.2990933056386602
2021-19,0.2990933056386602
2021-20,0.2990933056386602
2021-21,0.2990933056386602
2021-22,0.40529063393062925
2021-23,0.40529063393062925
2021-24,0.40529063393062925
2021-25,0.40529063393062925
2021-26,0.40529063393062925
2021-27,0.41421356237309515
2021-28,0.41421356237309515
2021-29,0.41421356237309515
2021-30,0.41421356237309515
2021-31,0.3449016775452187
2021-32,0.3449016775452187
2021-33,0.3449016775452187
2021-34,0.3449016775452187
2021-35,0.502770094900495
2021-36,0.502770094900495
2021-37,0.502770094900495
2021-38,0.502770094900495
2021-39,0.502770094900495
2021-40,0.3509600385206135
2021-41,0.3509600385206135
2021-42,0.3509600385206135
2021-43,0.3509600385206135
2021-44,0.5715654001808814
2021-45,0.5715654001808814
2021-46,0.5715654001808814
2021-47,0.5715654001808814
2021-48,0.5842916649412211
2021-49,0.5842916649412211
2021-50,0.5842916649412211
2021-51,0.5842916649412211
2021-52,0.5842916649412211
2022-01,0.3324467383744967
2022-02,0.3324467383744967
2022-03,0.3324467383744967
2022-04,0.3324467383744967
2022-05,0.47239544242295173
2022-06,0.47239544242295173
2022-07,0.47239544242295173
2022-08,0.47239544242295173
2022-09,0.531407156804393
2022-10,0.531407156804393
2022-11,0.531407156804393
2022-12,0.531407156804393
2022-13,0.531407156804393
2022-14,0.5905414575341013
2022-15,0.5905414575341013
2022-16,0.5905414575341013
2022-17,0.5905414575341013
2022-18,0.4629010800265252
2022-19,0.4629010800265252
2022-20,0.4629010800265252
2022-21,0.4629010800265252
2022-22,0.6437308834542408
2022-23,0.6437308834542408
2022-24,0.6437308834542408
2022-25,0.6437308834542408
2022-26,0.6437308834542408
2022-27,0.5080610407826143
2022-28,0.5080610407826143
2022-29,0.5080610407826143
2022-30,0.5080610407826143
2022-31,0.6548754598234365
2022-32,0.6548754598234365
2022-33,0.6548754598234365
2022-34,0.6548754598234365
2022-35,0.6548754598234365
2022-36,0.6765124110817191
2022-37,0.6765124110817191
2022-38,0.6765124110817191
2022-39,0.6765124110817191
2022-40,0.534206382524911
2022-41,0.534206382524911
2022-42,0.534206382524911
2022-43,0.534206382524911
2022-44,0.6548754598234365
2022-45,0.6548754598234365
2022-46,0.6548754598234365
2022-47,0.6548754598234365
2022-48,0.6548754598234365
2022-49,0.6207359770526288
2022-50,0.6207359770526288
2022-51,0.6207359770526288
2022-52,0.6207359770526288
2023-01,0.5157165665103982
2023-02,0.5157165665103982
2023-03,0.5157165665103982
2023-04,0.5157165665103982
2023-05,0.6437308834542408
2023-06,0.6437308834542408
2023-07,0.6437308834542408
2023-08,0.6437308834542408
2023-09,0.6548754598234365
2023-10,0.6548754598234365
2023-11,0.6548754598234365
2023-12,0.6548754598234365
2023-13,0.6548754598234365
2023-14,0.49226634317478957
2023-15,0.49226634317478957
2023-16,0.49226634317478957
2023-17,0.49226634317478957
2023-18,0.6657993231786119
2023-19,0.6657993231786119
2023-20,0.6657993231786119
2023-21,0.6657993231786119
2023-22,0.6657993231786119
2023-23,0.6493314105258192
2023-24,0.6493314105258192
2023-25,0.6493314105258192
2023-26,0.6493314105258192
2023-27,0.44955932735539106
2023-28,0.44955932735539106
2023-29,0.44955932735539106
2023-30,0.44955932735539106
2023-31,0.5518759343963224
2023-32,0.5518759343963224
2023-33,0.5518759343963224
2023-34,0.5518759343963224
2023-35,0.5518759343963224
2023-36,0.44001532468677995
2023-37,0.44001532468677995
2023-38,0.44001532468677995
2023-39,0.44001532468677995
2023-40,0.3797296614612149
2023-41,0.3797296614612149
2023-42,0.3797296614612149
2023-43,0.3797296614612149
2023-44,0.5518759343963224
2023-45,0.5518759343963224
2023-46,0.5518759343963224
2023-47,0.5518759343963224
2023-48,0.5518759343963224
2023-49,0.42129948513082205
2023-50,0.42129948513082205
2023-51,0.42129948513082205
2023-52,0.42129948513082205
2024-01,0.5451431251708252
2024-02,0.5451431251708252
2024-03,0.5451431251708252
2024-04,0.5451431251708252
2024-05,0.5451431251708252
2024-06,0.531407156804393
2024-07,0.531407156804393
2024-08,0.531407156804393
2024-09,0.531407156804393
2024-10,0.3741660541180074
2024-11,0.3741660541180074
2024-12,0.3741660541180074
2024-13,0.3741660541180074
2024-14,0.46450027618731493
2024-15,0.46450027618731493
2024-16,0.46450027618731493
2024-17,0.46450027618731493
2024-18,0.41421356237309515
2024-19,0.41421356237309515
2024-20,0.41421356237309515
2024-21,0.41421356237309515
2024-22,0.41421356237309515
2024-23,0.2919940099556333
2024-24,0.2919940099556333
2024-25,0.2919940099556333
2024-26,0.2919940099556333
2024-27,0.3961944237683348
2024-28,0.3961944237683348
2024-29,0.3961944237683348
2024-30,0.3961944237683348
2024-31,0.3961944237683348
2024-32,0.3774493079968597
2024-33,0.3774493079968597
2024-34,0.3774493079968597
2024-35,0.3774493079968597
2024-36,0.3195079107728942
2024-37,0.3195079107728942
2024-38,0.3195079107728942
2024-39,0.3195079107728942
2024-40,0.3774493079968597
2024-41,0.3774493079968597
2024-42,0.3774493079968597
2024-43,0.3774493079968597
2024-44,0.3774493079968597
2024-45,0.3579060687170441
2024-46,0.3579060687170441
2024-47,0.3579060687170441
2024-48,0.3579060687170441
2024-49,0.2619146889603865
2024-50,0.2619146889603865
2024-51,0.2619146889603865
2024-52,0.2619146889603865
2025-01,0.34780941251294695
2025-02,0.34780941251294695
2025-03,0.34780941251294695
2025-04,0.34780941251294695
2025-05,0.34780941251294695
2025-06,0.46450027618731493
2025-07,0.46450027618731493
2025-08,0.46450027618731493
2025-09,0.46450027618731493
